"lakemodel","GCM","RCP","Year","MeanLatitude","MinimumLatitude"
"simstrat-uog","ipsl-cm5a-lr","rcp60",1938,56.7796216638968,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1938,56.7796216638968,30.25
"simstrat-uog","miroc5","rcp26",1938,57.8136005994755,30.25
"simstrat-uog","miroc5","rcp60",1938,57.8136005994755,30.25
"simstrat-uog","miroc5","rcp85",1938,57.8136005994755,30.25
"albm","gfdl-esm2m","rcp26",1939,57.4195371367061,30.25
"albm","gfdl-esm2m","rcp60",1939,57.4195371367061,30.25
"albm","gfdl-esm2m","rcp85",1939,57.4195371367061,30.25
"albm","hadgem2-es","rcp26",1939,58.2652657882781,30.25
"albm","hadgem2-es","rcp60",1939,58.2652657882781,30.25
"albm","hadgem2-es","rcp85",1939,58.2652657882781,30.25
"albm","ipsl-cm5a-lr","rcp26",1939,57.7155091944367,30.25
"albm","ipsl-cm5a-lr","rcp60",1939,57.7155091944367,30.25
"albm","ipsl-cm5a-lr","rcp85",1939,57.7155091944367,30.25
"albm","miroc5","rcp26",1939,58.4821186975737,30.25
"albm","miroc5","rcp60",1939,58.4821186975737,30.25
"albm","miroc5","rcp85",1939,58.4821186975737,30.25
"clm45","gfdl-esm2m","rcp26",1939,55.314883386758,30.25
"clm45","gfdl-esm2m","rcp60",1939,55.314883386758,30.25
"clm45","gfdl-esm2m","rcp85",1939,55.314883386758,30.25
"clm45","hadgem2-es","rcp26",1939,56.2229128764908,30.25
"clm45","hadgem2-es","rcp60",1939,56.2229128764908,30.25
"clm45","hadgem2-es","rcp85",1939,56.2229128764908,30.25
"clm45","ipsl-cm5a-lr","rcp26",1939,55.9823316062176,30.25
"clm45","ipsl-cm5a-lr","rcp60",1939,55.9823316062176,30.25
"clm45","ipsl-cm5a-lr","rcp85",1939,55.9823316062176,30.25
"clm45","miroc5","rcp26",1939,56.1654353976737,30.25
"clm45","miroc5","rcp60",1939,56.1654353976737,30.25
"clm45","miroc5","rcp85",1939,56.1654353976737,30.25
"lake","gfdl-esm2m","rcp26",1939,55.4915600665675,30.2499923706055
"lake","gfdl-esm2m","rcp60",1939,55.4915600665675,30.2499923706055
"lake","gfdl-esm2m","rcp85",1939,55.4915600665675,30.2499923706055
"lake","hadgem2-es","rcp26",1939,56.7845261122889,30.2499923706055
"lake","hadgem2-es","rcp60",1939,56.7845261122889,30.2499923706055
"lake","hadgem2-es","rcp85",1939,56.7845261122889,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1939,56.3674680987608,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1939,56.3674680987608,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1939,56.3674680987608,30.2499923706055
"lake","miroc5","rcp26",1939,57.4213160499854,30.2499923706055
"lake","miroc5","rcp60",1939,57.4213160499854,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1939,56.6200815494393,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1939,56.6200815494393,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1939,56.6200815494393,30.25
"simstrat-uog","hadgem2-es","rcp26",1939,57.6342323651452,30.25
"simstrat-uog","hadgem2-es","rcp60",1939,57.6342323651452,30.25
"simstrat-uog","hadgem2-es","rcp85",1939,57.6342323651452,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1939,57.1726940942269,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1939,57.1726940942269,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1939,57.1726940942269,30.25
"simstrat-uog","miroc5","rcp26",1939,57.9009477364741,30.25
"simstrat-uog","miroc5","rcp60",1939,57.9009477364741,30.25
"simstrat-uog","miroc5","rcp85",1939,57.9009477364741,30.25
"albm","gfdl-esm2m","rcp26",1940,57.590388090935,30.25
"albm","gfdl-esm2m","rcp60",1940,57.590388090935,30.25
"albm","gfdl-esm2m","rcp85",1940,57.590388090935,30.25
"albm","hadgem2-es","rcp26",1940,58.4944673416361,30.25
"albm","hadgem2-es","rcp60",1940,58.4944673416361,30.25
"albm","hadgem2-es","rcp85",1940,58.4944673416361,30.25
"albm","ipsl-cm5a-lr","rcp26",1940,58.2631805417157,30.25
"albm","ipsl-cm5a-lr","rcp60",1940,58.2631805417157,30.25
"albm","ipsl-cm5a-lr","rcp85",1940,58.2631805417157,30.25
"albm","miroc5","rcp26",1940,58.2139978013925,30.25
"albm","miroc5","rcp60",1940,58.2139978013925,30.25
"albm","miroc5","rcp85",1940,58.2139978013925,30.25
"clm45","gfdl-esm2m","rcp26",1940,55.5547019220328,30.25
"clm45","gfdl-esm2m","rcp60",1940,55.5547019220328,30.25
"clm45","gfdl-esm2m","rcp85",1940,55.5547019220328,30.25
"clm45","hadgem2-es","rcp26",1940,56.7770018621974,30.25
"clm45","hadgem2-es","rcp60",1940,56.7770018621974,30.25
"clm45","hadgem2-es","rcp85",1940,56.7770018621974,30.25
"clm45","ipsl-cm5a-lr","rcp26",1940,56.4248758278146,30.25
"clm45","ipsl-cm5a-lr","rcp60",1940,56.4248758278146,30.25
"clm45","ipsl-cm5a-lr","rcp85",1940,56.4248758278146,30.25
"clm45","miroc5","rcp26",1940,55.9878569170793,30.25
"clm45","miroc5","rcp60",1940,55.9878569170793,30.25
"clm45","miroc5","rcp85",1940,55.9878569170793,30.25
"lake","gfdl-esm2m","rcp26",1940,55.9523239477829,30.2499923706055
"lake","gfdl-esm2m","rcp60",1940,55.9523239477829,30.2499923706055
"lake","gfdl-esm2m","rcp85",1940,55.9523239477829,30.2499923706055
"lake","hadgem2-es","rcp26",1940,57.4611615673482,30.2499923706055
"lake","hadgem2-es","rcp60",1940,57.4611615673482,30.2499923706055
"lake","hadgem2-es","rcp85",1940,57.4611615673482,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1940,57.1336085449193,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1940,57.1336085449193,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1940,57.1336085449193,30.2499923706055
"lake","miroc5","rcp26",1940,56.5252077233478,30.2499923706055
"lake","miroc5","rcp60",1940,56.5252077233478,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1940,56.8844746853965,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1940,56.8844746853965,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1940,56.8844746853965,30.25
"simstrat-uog","hadgem2-es","rcp26",1940,58.1968733201935,30.25
"simstrat-uog","hadgem2-es","rcp60",1940,58.1968733201935,30.25
"simstrat-uog","hadgem2-es","rcp85",1940,58.1968733201935,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1940,57.94723183391,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1940,57.94723183391,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1940,57.94723183391,30.25
"simstrat-uog","miroc5","rcp26",1940,57.632920238539,30.25
"simstrat-uog","miroc5","rcp60",1940,57.632920238539,30.25
"simstrat-uog","miroc5","rcp85",1940,57.632920238539,30.25
"albm","gfdl-esm2m","rcp26",1941,57.8835831381733,30.25
"albm","gfdl-esm2m","rcp60",1941,57.8835831381733,30.25
"albm","gfdl-esm2m","rcp85",1941,57.8835831381733,30.25
"albm","hadgem2-es","rcp26",1941,58.3152288965335,30.25
"albm","hadgem2-es","rcp60",1941,58.3152288965335,30.25
"albm","hadgem2-es","rcp85",1941,58.3152288965335,30.25
"albm","ipsl-cm5a-lr","rcp26",1941,57.4664429530201,30.25
"albm","ipsl-cm5a-lr","rcp60",1941,57.4664429530201,30.25
"albm","ipsl-cm5a-lr","rcp85",1941,57.4664429530201,30.25
"albm","miroc5","rcp26",1941,58.2103095582911,30.25
"albm","miroc5","rcp60",1941,58.2103095582911,30.25
"albm","miroc5","rcp85",1941,58.2103095582911,30.25
"clm45","gfdl-esm2m","rcp26",1941,55.4582833787466,30.25
"clm45","gfdl-esm2m","rcp60",1941,55.4582833787466,30.25
"clm45","gfdl-esm2m","rcp85",1941,55.4582833787466,30.25
"clm45","hadgem2-es","rcp26",1941,56.6669248644462,30.25
"clm45","hadgem2-es","rcp60",1941,56.6669248644462,30.25
"clm45","hadgem2-es","rcp85",1941,56.6669248644462,30.25
"clm45","ipsl-cm5a-lr","rcp26",1941,54.7765839091228,30.25
"clm45","ipsl-cm5a-lr","rcp60",1941,54.7765839091228,30.25
"clm45","ipsl-cm5a-lr","rcp85",1941,54.7765839091228,30.25
"clm45","miroc5","rcp26",1941,56.4803916607631,30.25
"clm45","miroc5","rcp60",1941,56.4803916607631,30.25
"clm45","miroc5","rcp85",1941,56.4803916607631,30.25
"lake","gfdl-esm2m","rcp26",1941,56.4444640214924,30.2499923706055
"lake","gfdl-esm2m","rcp60",1941,56.4444640214924,30.2499923706055
"lake","gfdl-esm2m","rcp85",1941,56.4444640214924,30.2499923706055
"lake","hadgem2-es","rcp26",1941,56.9824303871344,30.2499923706055
"lake","hadgem2-es","rcp60",1941,56.9824303871344,30.2499923706055
"lake","hadgem2-es","rcp85",1941,56.9824303871344,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1941,55.4449086314441,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1941,55.4449086314441,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1941,55.4449086314441,30.2499923706055
"lake","miroc5","rcp26",1941,56.7782504895426,30.2499923706055
"lake","miroc5","rcp60",1941,56.7782504895426,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1941,57.3201796292757,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1941,57.3201796292757,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1941,57.3201796292757,30.25
"simstrat-uog","hadgem2-es","rcp26",1941,57.8132951084035,30.25
"simstrat-uog","hadgem2-es","rcp60",1941,57.8132951084035,30.25
"simstrat-uog","hadgem2-es","rcp85",1941,57.8132951084035,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1941,56.5642637249872,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1941,56.5642637249872,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1941,56.5642637249872,30.25
"simstrat-uog","miroc5","rcp26",1941,57.7540808923551,30.25
"simstrat-uog","miroc5","rcp60",1941,57.7540808923551,30.25
"simstrat-uog","miroc5","rcp85",1941,57.7540808923551,30.25
"albm","gfdl-esm2m","rcp26",1942,58.3736549497848,30.25
"albm","gfdl-esm2m","rcp60",1942,58.3736549497848,30.25
"albm","gfdl-esm2m","rcp85",1942,58.3736549497848,30.25
"albm","hadgem2-es","rcp26",1942,57.8677414916063,30.25
"albm","hadgem2-es","rcp60",1942,57.8677414916063,30.25
"albm","hadgem2-es","rcp85",1942,57.8677414916063,30.25
"albm","ipsl-cm5a-lr","rcp26",1942,57.9634629909366,30.25
"albm","ipsl-cm5a-lr","rcp60",1942,57.9634629909366,30.25
"albm","ipsl-cm5a-lr","rcp85",1942,57.9634629909366,30.25
"albm","miroc5","rcp26",1942,58.4647482014389,30.25
"albm","miroc5","rcp60",1942,58.4647482014389,30.25
"albm","miroc5","rcp85",1942,58.4647482014389,30.25
"clm45","gfdl-esm2m","rcp26",1942,56.3346617617004,30.25
"clm45","gfdl-esm2m","rcp60",1942,56.3346617617004,30.25
"clm45","gfdl-esm2m","rcp85",1942,56.3346617617004,30.25
"clm45","hadgem2-es","rcp26",1942,55.195285652921,30.25
"clm45","hadgem2-es","rcp60",1942,55.195285652921,30.25
"clm45","hadgem2-es","rcp85",1942,55.195285652921,30.25
"clm45","ipsl-cm5a-lr","rcp26",1942,55.9123180592992,30.25
"clm45","ipsl-cm5a-lr","rcp60",1942,55.9123180592992,30.25
"clm45","ipsl-cm5a-lr","rcp85",1942,55.9123180592992,30.25
"clm45","miroc5","rcp26",1942,56.6167174796748,30.25
"clm45","miroc5","rcp60",1942,56.6167174796748,30.25
"clm45","miroc5","rcp85",1942,56.6167174796748,30.25
"lake","gfdl-esm2m","rcp26",1942,57.6262309853587,30.2499923706055
"lake","gfdl-esm2m","rcp60",1942,57.6262309853587,30.2499923706055
"lake","gfdl-esm2m","rcp85",1942,57.6262309853587,30.2499923706055
"lake","hadgem2-es","rcp26",1942,56.712964896943,30.2499923706055
"lake","hadgem2-es","rcp60",1942,56.712964896943,30.2499923706055
"lake","hadgem2-es","rcp85",1942,56.712964896943,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1942,56.5605358488663,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1942,56.5605358488663,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1942,56.5605358488663,30.2499923706055
"lake","miroc5","rcp26",1942,57.2248864712357,30.2499923706055
"lake","miroc5","rcp60",1942,57.2248864712357,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1942,58.042560412707,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1942,58.042560412707,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1942,58.042560412707,30.25
"simstrat-uog","hadgem2-es","rcp26",1942,57.3927403977118,30.25
"simstrat-uog","hadgem2-es","rcp60",1942,57.3927403977118,30.25
"simstrat-uog","hadgem2-es","rcp85",1942,57.3927403977118,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1942,57.3202975047985,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1942,57.3202975047985,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1942,57.3202975047985,30.25
"simstrat-uog","miroc5","rcp26",1942,57.8340487399612,30.25
"simstrat-uog","miroc5","rcp60",1942,57.8340487399612,30.25
"simstrat-uog","miroc5","rcp85",1942,57.8340487399612,30.25
"albm","gfdl-esm2m","rcp26",1943,58.0880824206423,30.25
"albm","gfdl-esm2m","rcp60",1943,58.0880824206423,30.25
"albm","gfdl-esm2m","rcp85",1943,58.0880824206423,30.25
"albm","hadgem2-es","rcp26",1943,57.8958643122677,30.25
"albm","hadgem2-es","rcp60",1943,57.8958643122677,30.25
"albm","hadgem2-es","rcp85",1943,57.8958643122677,30.25
"albm","ipsl-cm5a-lr","rcp26",1943,58.0785410502959,30.25
"albm","ipsl-cm5a-lr","rcp60",1943,58.0785410502959,30.25
"albm","ipsl-cm5a-lr","rcp85",1943,58.0785410502959,30.25
"albm","miroc5","rcp26",1943,58.0871565997595,30.25
"albm","miroc5","rcp60",1943,58.0871565997595,30.25
"albm","miroc5","rcp85",1943,58.0871565997595,30.25
"clm45","gfdl-esm2m","rcp26",1943,55.7264145780891,30.25
"clm45","gfdl-esm2m","rcp60",1943,55.7264145780891,30.25
"clm45","gfdl-esm2m","rcp85",1943,55.7264145780891,30.25
"clm45","hadgem2-es","rcp26",1943,55.5797952994693,30.25
"clm45","hadgem2-es","rcp60",1943,55.5797952994693,30.25
"clm45","hadgem2-es","rcp85",1943,55.5797952994693,30.25
"clm45","ipsl-cm5a-lr","rcp26",1943,55.7751353039134,30.25
"clm45","ipsl-cm5a-lr","rcp60",1943,55.7751353039134,30.25
"clm45","ipsl-cm5a-lr","rcp85",1943,55.7751353039134,30.25
"clm45","miroc5","rcp26",1943,55.6976052716168,30.25
"clm45","miroc5","rcp60",1943,55.6976052716168,30.25
"clm45","miroc5","rcp85",1943,55.6976052716168,30.25
"lake","gfdl-esm2m","rcp26",1943,55.8827413838397,30.2499923706055
"lake","gfdl-esm2m","rcp60",1943,55.8827413838397,30.2499923706055
"lake","gfdl-esm2m","rcp85",1943,55.8827413838397,30.2499923706055
"lake","hadgem2-es","rcp26",1943,56.7328452266766,30.2499923706055
"lake","hadgem2-es","rcp60",1943,56.7328452266766,30.2499923706055
"lake","hadgem2-es","rcp85",1943,56.7328452266766,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1943,56.8624936578056,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1943,56.8624936578056,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1943,56.8624936578056,30.2499923706055
"lake","miroc5","rcp26",1943,56.8097441626243,30.2499923706055
"lake","miroc5","rcp60",1943,56.8097441626243,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1943,57.4011192237487,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1943,57.4011192237487,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1943,57.4011192237487,30.25
"simstrat-uog","hadgem2-es","rcp26",1943,57.4247895229186,30.25
"simstrat-uog","hadgem2-es","rcp60",1943,57.4247895229186,30.25
"simstrat-uog","hadgem2-es","rcp85",1943,57.4247895229186,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1943,57.6121200889548,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1943,57.6121200889548,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1943,57.6121200889548,30.25
"simstrat-uog","miroc5","rcp26",1943,57.2775246955021,30.25
"simstrat-uog","miroc5","rcp60",1943,57.2775246955021,30.25
"simstrat-uog","miroc5","rcp85",1943,57.2775246955021,30.25
"albm","gfdl-esm2m","rcp26",1944,57.8817043543263,30.25
"albm","gfdl-esm2m","rcp60",1944,57.8817043543263,30.25
"albm","gfdl-esm2m","rcp85",1944,57.8817043543263,30.25
"albm","hadgem2-es","rcp26",1944,58.2672558529988,30.25
"albm","hadgem2-es","rcp60",1944,58.2672558529988,30.25
"albm","hadgem2-es","rcp85",1944,58.2672558529988,30.25
"albm","ipsl-cm5a-lr","rcp26",1944,58.3683013599928,30.25
"albm","ipsl-cm5a-lr","rcp60",1944,58.3683013599928,30.25
"albm","ipsl-cm5a-lr","rcp85",1944,58.3683013599928,30.25
"albm","miroc5","rcp26",1944,57.9540065808574,30.25
"albm","miroc5","rcp60",1944,57.9540065808574,30.25
"albm","miroc5","rcp85",1944,57.9540065808574,30.25
"clm45","gfdl-esm2m","rcp26",1944,55.3867516629712,30.25
"clm45","gfdl-esm2m","rcp60",1944,55.3867516629712,30.25
"clm45","gfdl-esm2m","rcp85",1944,55.3867516629712,30.25
"clm45","hadgem2-es","rcp26",1944,55.994376386102,30.25
"clm45","hadgem2-es","rcp60",1944,55.994376386102,30.25
"clm45","hadgem2-es","rcp85",1944,55.994376386102,30.25
"clm45","ipsl-cm5a-lr","rcp26",1944,56.4126028347705,30.25
"clm45","ipsl-cm5a-lr","rcp60",1944,56.4126028347705,30.25
"clm45","ipsl-cm5a-lr","rcp85",1944,56.4126028347705,30.25
"clm45","miroc5","rcp26",1944,55.554786036036,30.25
"clm45","miroc5","rcp60",1944,55.554786036036,30.25
"clm45","miroc5","rcp85",1944,55.554786036036,30.25
"lake","gfdl-esm2m","rcp26",1944,56.3328181265332,30.2499923706055
"lake","gfdl-esm2m","rcp60",1944,56.3328181265332,30.2499923706055
"lake","gfdl-esm2m","rcp85",1944,56.3328181265332,30.2499923706055
"lake","hadgem2-es","rcp26",1944,57.3850692936824,30.2499923706055
"lake","hadgem2-es","rcp60",1944,57.3850692936824,30.2499923706055
"lake","hadgem2-es","rcp85",1944,57.3850692936824,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1944,57.3167300888353,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1944,57.3167300888353,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1944,57.3167300888353,30.2499923706055
"lake","miroc5","rcp26",1944,56.393047926161,30.2499923706055
"lake","miroc5","rcp60",1944,56.393047926161,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1944,57.292049934297,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1944,57.292049934297,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1944,57.292049934297,30.25
"simstrat-uog","hadgem2-es","rcp26",1944,57.7302870724205,30.25
"simstrat-uog","hadgem2-es","rcp60",1944,57.7302870724205,30.25
"simstrat-uog","hadgem2-es","rcp85",1944,57.7302870724205,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1944,57.8630664721437,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1944,57.8630664721437,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1944,57.8630664721437,30.25
"simstrat-uog","miroc5","rcp26",1944,57.2975421073247,30.25
"simstrat-uog","miroc5","rcp60",1944,57.2975421073247,30.25
"simstrat-uog","miroc5","rcp85",1944,57.2975421073247,30.25
"albm","gfdl-esm2m","rcp26",1945,57.7848061490863,30.25
"albm","gfdl-esm2m","rcp60",1945,57.7848061490863,30.25
"albm","gfdl-esm2m","rcp85",1945,57.7848061490863,30.25
"albm","hadgem2-es","rcp26",1945,58.4668906810036,30.25
"albm","hadgem2-es","rcp60",1945,58.4668906810036,30.25
"albm","hadgem2-es","rcp85",1945,58.4668906810036,30.25
"albm","ipsl-cm5a-lr","rcp26",1945,58.2283482142857,30.25
"albm","ipsl-cm5a-lr","rcp60",1945,58.2283482142857,30.25
"albm","ipsl-cm5a-lr","rcp85",1945,58.2283482142857,30.25
"albm","miroc5","rcp26",1945,57.2983046683047,30.25
"albm","miroc5","rcp60",1945,57.2983046683047,30.25
"albm","miroc5","rcp85",1945,57.2983046683047,30.25
"clm45","gfdl-esm2m","rcp26",1945,55.1916108144951,30.25
"clm45","gfdl-esm2m","rcp60",1945,55.1916108144951,30.25
"clm45","gfdl-esm2m","rcp85",1945,55.1916108144951,30.25
"clm45","hadgem2-es","rcp26",1945,56.2776852622814,30.25
"clm45","hadgem2-es","rcp60",1945,56.2776852622814,30.25
"clm45","hadgem2-es","rcp85",1945,56.2776852622814,30.25
"clm45","ipsl-cm5a-lr","rcp26",1945,55.5215808357957,30.25
"clm45","ipsl-cm5a-lr","rcp60",1945,55.5215808357957,30.25
"clm45","ipsl-cm5a-lr","rcp85",1945,55.5215808357957,30.25
"clm45","miroc5","rcp26",1945,55.1674504249292,30.25
"clm45","miroc5","rcp60",1945,55.1674504249292,30.25
"clm45","miroc5","rcp85",1945,55.1674504249292,30.25
"lake","gfdl-esm2m","rcp26",1945,56.5799968589358,30.2499923706055
"lake","gfdl-esm2m","rcp60",1945,56.5799968589358,30.2499923706055
"lake","gfdl-esm2m","rcp85",1945,56.5799968589358,30.2499923706055
"lake","hadgem2-es","rcp26",1945,57.2820739946719,30.2499923706055
"lake","hadgem2-es","rcp60",1945,57.2820739946719,30.2499923706055
"lake","hadgem2-es","rcp85",1945,57.2820739946719,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1945,57.185691491018,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1945,57.185691491018,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1945,57.185691491018,30.2499923706055
"lake","miroc5","rcp26",1945,55.9959596576895,30.2499923706055
"lake","miroc5","rcp60",1945,55.9959596576895,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1945,57.0133691180897,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1945,57.0133691180897,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1945,57.0133691180897,30.25
"simstrat-uog","hadgem2-es","rcp26",1945,57.7005191282387,30.25
"simstrat-uog","hadgem2-es","rcp60",1945,57.7005191282387,30.25
"simstrat-uog","hadgem2-es","rcp85",1945,57.7005191282387,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1945,57.752825872432,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1945,57.752825872432,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1945,57.752825872432,30.25
"simstrat-uog","miroc5","rcp26",1945,56.4112324413001,30.25
"simstrat-uog","miroc5","rcp60",1945,56.4112324413001,30.25
"simstrat-uog","miroc5","rcp85",1945,56.4112324413001,30.25
"albm","gfdl-esm2m","rcp26",1946,57.9159277731597,30.25
"albm","gfdl-esm2m","rcp60",1946,57.9159277731597,30.25
"albm","gfdl-esm2m","rcp85",1946,57.9159277731597,30.25
"albm","hadgem2-es","rcp26",1946,58.127124122645,30.25
"albm","hadgem2-es","rcp60",1946,58.127124122645,30.25
"albm","hadgem2-es","rcp85",1946,58.127124122645,30.25
"albm","ipsl-cm5a-lr","rcp26",1946,58.239894350023,30.25
"albm","ipsl-cm5a-lr","rcp60",1946,58.239894350023,30.25
"albm","ipsl-cm5a-lr","rcp85",1946,58.239894350023,30.25
"albm","miroc5","rcp26",1946,58.2132863935625,30.25
"albm","miroc5","rcp60",1946,58.2132863935625,30.25
"albm","miroc5","rcp85",1946,58.2132863935625,30.25
"clm45","gfdl-esm2m","rcp26",1946,55.9012455516014,30.25
"clm45","gfdl-esm2m","rcp60",1946,55.9012455516014,30.25
"clm45","gfdl-esm2m","rcp85",1946,55.9012455516014,30.25
"clm45","hadgem2-es","rcp26",1946,55.7204895691372,30.25
"clm45","hadgem2-es","rcp60",1946,55.7204895691372,30.25
"clm45","hadgem2-es","rcp85",1946,55.7204895691372,30.25
"clm45","ipsl-cm5a-lr","rcp26",1946,55.9437741564818,30.25
"clm45","ipsl-cm5a-lr","rcp60",1946,55.9437741564818,30.25
